,policy_id,authorities_contacted_police,injury_claim,num_vehicles_involved,incident_type_collision,policy_liability,fraud,customer_gender_male,num_injuries,incident_dow,collision_type_front,driver_relationship_self,authorities_contacted_fire,incident_day,total_claim_amount,incident_month,incident_severity,policy_state_or,customer_gender_female,collision_type_rear,policy_state_id,incident_type_theft,policy_deductable,policy_state_az,policy_state_ca,num_witnesses,driver_relationship_spouse,driver_relationship_na,policy_state_nv,vehicle_claim,policy_annual_premium,driver_relationship_other,incident_hour,collision_type_na,driver_relationship_child,num_claims_past_year,months_as_customer,police_report_available,authorities_contacted_ambulance,customer_education,customer_age,incident_type_breakin,auto_year,authorities_contacted_none,num_insurers_past_5_years,collision_type_side,policy_state_wa
1334,1159,1,4500.0,3,1,3,0,1,1,0,1,0,0,21,47500.0,10,2,0,0,0,1,0,750,0,0,0,0,0,0,43000.0,3000,1,19,0,0,0,67,1,0,3,25,0,2019,0,1,0,0
1335,4549,0,0.0,2,1,0,0,1,0,1,1,0,0,5,3000.0,11,0,0,0,0,0,0,800,0,1,3,1,0,0,3000.0,2400,0,8,0,0,0,148,0,0,1,67,0,2010,1,1,0,0
1336,4603,1,51500.0,3,1,2,0,1,4,4,0,1,0,18,59500.0,1,1,0,0,1,0,0,750,0,1,1,0,0,0,8000.0,2850,0,23,0,0,0,18,1,0,3,20,0,2012,0,2,0,0
1337,4651,1,0.0,2,1,0,0,1,0,1,1,0,0,4,15000.0,6,1,0,0,0,0,0,750,1,0,0,0,0,0,15000.0,2650,0,15,0,1,0,8,0,0,1,40,0,2013,0,4,0,0
1338,4658,0,0.0,2,1,1,0,0,0,2,0,1,0,27,9500.0,2,0,0,1,0,0,0,750,0,1,1,0,0,0,9500.0,3000,0,13,0,0,0,224,0,0,1,59,0,2018,1,1,1,0
1339,3018,1,0.0,4,1,3,0,1,0,1,0,1,0,15,34500.0,10,2,0,0,0,0,0,750,0,1,5,0,0,0,34500.0,2700,0,21,0,0,0,146,1,0,4,33,0,2019,0,1,1,0
1340,4742,1,25000.0,3,1,1,0,1,1,4,0,1,0,8,61500.0,2,2,0,0,0,0,0,750,0,1,0,0,0,0,36500.0,3000,0,10,0,0,0,64,1,0,4,31,0,2016,0,1,1,0
1341,3174,1,0.0,1,0,0,0,1,0,4,0,0,0,14,26000.0,6,1,0,0,0,0,1,750,0,1,0,0,1,0,26000.0,3000,0,14,1,0,0,62,0,0,3,27,0,2017,0,1,0,0
1342,3184,1,15000.0,3,1,0,0,0,1,3,1,1,0,29,54000.0,8,2,0,1,0,0,0,750,0,1,0,0,0,0,39000.0,3000,0,8,0,0,0,53,1,0,3,47,0,2018,0,1,0,0
1343,4880,1,0.0,2,1,1,0,1,0,1,1,1,0,31,16000.0,12,0,0,0,0,0,0,750,0,0,0,0,0,1,16000.0,3000,0,7,0,0,0,67,1,0,3,44,0,2019,0,1,0,0
1344,3200,0,0.0,2,1,0,0,0,0,0,0,1,0,25,12000.0,11,0,0,1,0,0,0,750,1,0,0,0,0,0,12000.0,2750,0,13,0,0,0,149,0,0,3,60,0,2015,1,1,1,0
1345,1744,1,0.0,2,1,1,0,0,0,2,1,1,0,9,10500.0,10,1,0,1,0,1,0,750,0,0,0,0,0,0,10500.0,3000,0,9,0,0,0,117,0,0,3,47,0,2013,0,1,0,0
1346,103,1,17000.0,2,1,1,0,1,2,5,0,1,0,7,34500.0,12,1,0,0,1,0,0,750,0,1,1,0,0,0,17500.0,3000,0,12,0,0,0,239,1,0,1,59,0,2020,0,1,0,0
1347,3441,0,16000.0,2,1,3,0,1,1,0,0,1,0,25,44500.0,3,2,0,0,0,0,0,750,0,0,0,0,0,0,28500.0,3000,0,9,0,0,1,76,0,1,4,73,0,2013,0,1,1,1
1348,365,1,54000.0,1,0,3,0,0,1,2,0,0,0,16,60500.0,10,1,0,1,0,1,0,750,0,0,0,0,1,0,6500.0,3000,0,18,1,0,0,248,0,0,1,46,1,2013,0,1,0,0
1349,3791,1,14000.0,2,1,0,0,1,2,3,1,1,0,7,24000.0,11,1,0,0,0,0,0,750,0,1,0,0,0,0,10000.0,2950,0,17,0,0,0,210,0,0,4,70,0,2009,0,1,0,0
1350,2132,0,0.0,1,1,1,0,1,0,3,1,1,0,19,12000.0,9,0,0,0,0,0,0,750,0,1,0,0,0,0,12000.0,3000,0,10,0,0,0,16,0,0,2,60,0,2019,1,3,0,0
1351,3808,1,0.0,1,0,2,0,1,0,2,0,0,0,12,16500.0,6,1,0,0,0,0,1,750,0,1,0,0,1,0,16500.0,3000,0,16,1,0,0,87,0,0,3,25,0,2015,0,1,0,0
1352,2195,1,0.0,2,1,0,0,0,0,4,1,1,0,20,1500.0,9,1,0,1,0,0,0,750,0,1,0,0,0,0,1500.0,2850,0,12,0,0,0,18,0,0,3,22,0,2001,0,3,0,0
1353,2357,0,7000.0,2,1,3,0,1,1,6,1,1,1,24,41500.0,3,2,0,0,0,0,0,750,0,0,0,0,0,0,34500.0,3000,0,11,0,0,0,52,0,0,3,29,0,2014,0,1,0,1
1354,2433,0,0.0,2,1,1,1,1,0,6,0,1,0,6,12000.0,10,0,0,0,0,0,0,750,0,0,1,0,0,0,12000.0,3000,0,18,0,0,0,19,0,0,3,27,0,2017,1,2,1,1
1355,2539,0,0.0,2,1,1,0,1,0,5,0,1,0,3,12000.0,8,0,0,0,1,0,0,750,1,0,2,0,0,0,12000.0,3000,0,18,0,0,0,125,0,0,1,49,0,2016,1,1,0,0
1356,2563,0,0.0,2,1,1,0,0,0,5,1,0,0,17,12500.0,8,0,0,1,0,0,0,750,0,0,1,1,0,0,12500.0,3000,0,11,0,0,0,183,0,0,1,51,0,2016,1,1,0,1
1357,2759,0,0.0,1,1,0,0,1,0,3,0,1,0,28,6000.0,11,0,0,0,0,0,0,750,0,1,0,0,0,0,6000.0,3000,0,11,0,0,0,2,0,0,1,18,0,2011,1,2,1,0
1358,1156,0,0.0,1,1,0,0,1,0,0,1,1,0,25,11000.0,3,0,0,0,0,0,0,750,0,1,0,0,0,0,11000.0,2900,0,12,0,0,0,90,0,0,1,44,0,2013,1,1,0,0
1359,2857,1,0.0,1,0,2,0,1,0,6,0,0,0,14,12500.0,4,0,0,0,0,0,0,750,0,1,0,0,1,0,12500.0,3000,0,16,1,0,0,48,0,0,1,37,1,2020,0,1,0,0
1360,4602,1,25000.0,2,1,1,0,0,1,2,1,1,0,6,49500.0,11,2,0,1,0,0,0,750,1,0,1,0,0,0,24500.0,3000,0,6,0,0,0,105,1,0,3,45,0,2013,0,1,0,0
1361,2970,1,0.0,1,0,1,0,1,0,0,0,0,0,27,10000.0,5,0,0,0,0,0,0,750,0,1,0,0,1,0,10000.0,3000,0,15,1,0,0,159,0,0,0,37,1,2018,0,1,0,0
1362,4881,1,10000.0,4,1,2,0,1,4,2,1,1,0,12,50500.0,6,2,0,0,0,0,0,750,0,1,1,0,0,0,40500.0,3000,0,7,0,0,0,26,1,0,2,24,0,2020,0,4,0,0
1363,4946,0,0.0,1,1,1,0,0,0,4,1,0,0,22,9500.0,11,0,0,1,0,0,0,750,0,1,0,0,0,0,9500.0,3000,1,13,0,0,0,124,0,0,1,71,0,2016,1,1,0,0
1364,47,0,0.0,1,1,0,0,1,0,6,0,1,0,3,13000.0,2,0,0,0,0,0,0,750,0,1,0,0,0,0,13000.0,3000,0,12,0,0,0,12,0,0,3,27,0,2020,1,3,1,0
1365,3473,1,0.0,1,0,1,0,1,0,0,0,0,0,26,16500.0,8,0,0,0,0,0,0,750,0,0,0,0,1,0,16500.0,3000,0,23,1,0,0,81,0,0,1,42,1,2019,0,1,0,1
1366,196,1,0.0,2,1,0,0,0,0,3,1,1,0,25,13500.0,4,0,0,1,0,0,0,750,0,1,0,0,0,0,13500.0,2400,0,7,0,0,0,119,0,0,3,66,0,2015,0,1,0,0
1367,197,0,0.0,2,1,2,0,1,0,2,1,1,0,29,16500.0,5,0,0,0,0,0,0,750,0,1,0,0,0,0,16500.0,3000,0,14,0,0,0,3,0,0,1,45,0,2019,1,1,0,0
1368,3527,1,3000.0,3,1,0,0,1,1,1,0,1,0,16,32500.0,7,2,0,0,0,0,0,750,0,1,1,0,0,0,29500.0,2800,0,5,0,0,0,97,1,0,3,40,0,2018,0,1,1,0
1369,1898,1,0.0,3,1,0,0,1,0,6,0,1,0,5,1000.0,5,0,0,0,0,0,0,750,0,1,0,0,0,0,1000.0,3000,0,2,0,0,0,146,1,0,3,72,0,2010,0,1,1,0
1370,2117,1,15000.0,3,1,0,0,1,1,3,0,0,0,24,39500.0,10,2,0,0,0,0,0,750,0,1,0,0,0,0,24500.0,3000,1,6,0,0,2,46,1,0,3,32,0,2015,0,1,1,0
1371,606,0,0.0,2,1,1,0,1,0,0,1,1,0,18,14500.0,2,0,1,0,0,0,0,750,0,0,0,0,0,0,14500.0,3000,0,8,0,0,0,134,0,0,3,48,0,2019,1,1,0,0
1372,660,0,0.0,2,1,1,0,1,0,4,0,1,0,26,9000.0,4,0,0,0,1,0,0,750,0,1,2,0,0,0,9000.0,3000,0,9,0,0,0,24,0,0,3,29,0,2018,1,4,0,0
1373,2329,0,0.0,2,1,2,0,1,0,4,0,1,0,24,13500.0,5,0,1,0,0,0,0,750,0,0,1,0,0,0,13500.0,3000,0,3,0,0,0,86,0,0,3,44,0,2014,1,1,1,0
1374,755,0,0.0,2,1,2,0,1,0,3,0,0,0,11,13500.0,4,0,0,0,1,1,0,800,0,0,2,1,0,0,13500.0,3000,0,14,0,0,0,49,0,0,1,58,0,2018,1,1,0,0
1375,2597,1,0.0,3,1,0,0,1,0,2,0,1,0,31,7000.0,7,0,0,0,0,0,0,750,0,1,2,0,0,0,7000.0,2950,0,16,0,0,0,57,1,0,4,47,0,2016,0,2,1,0
1376,1014,1,0.0,1,0,1,0,1,0,4,0,0,0,13,17500.0,12,0,0,0,0,0,0,750,0,1,0,0,1,0,17500.0,2900,0,17,1,0,0,63,0,0,3,32,1,2019,0,1,0,0
1377,1052,0,0.0,2,1,0,0,1,0,1,1,1,0,7,8000.0,5,0,0,0,0,0,0,750,1,0,1,0,0,0,8000.0,2700,0,13,0,0,0,85,0,0,4,36,0,2018,1,1,0,0
1378,2911,0,0.0,2,1,1,0,0,0,3,1,1,1,31,34000.0,10,2,0,1,0,0,0,750,0,1,2,0,0,0,34000.0,2800,0,17,0,0,0,142,0,0,1,32,0,2018,0,1,0,0
1379,2993,0,0.0,2,1,2,0,0,0,0,0,1,0,24,4000.0,6,0,0,1,0,0,0,750,0,1,1,0,0,0,4000.0,3000,0,7,0,0,0,71,0,0,4,52,0,2018,1,1,1,0
1380,4763,1,0.0,2,1,3,0,1,0,2,1,0,0,20,13500.0,3,1,0,0,0,0,0,750,0,0,2,1,0,0,13500.0,3000,0,5,0,0,0,60,1,0,3,45,0,2017,0,1,0,1
1381,1533,1,15000.0,3,1,0,0,1,1,2,0,1,0,7,55000.0,8,2,0,0,0,0,0,750,0,1,1,0,0,0,40000.0,3000,0,18,0,0,0,118,1,0,3,49,0,2019,0,1,1,0
1382,3377,1,25000.0,2,1,1,0,0,1,2,1,0,0,20,46000.0,2,1,0,1,0,0,0,750,0,1,0,1,0,0,21000.0,3000,0,18,0,0,0,237,1,0,3,51,0,2017,0,1,0,0
1383,3387,0,0.0,2,1,3,0,1,0,4,0,1,0,17,24500.0,5,1,0,0,0,0,0,750,0,1,0,0,0,0,24500.0,3000,0,2,0,0,0,70,0,1,1,49,0,2015,0,1,1,0
1384,168,1,16000.0,3,1,3,0,0,4,4,1,0,0,29,29500.0,11,1,0,1,0,0,0,750,0,1,1,0,0,0,13500.0,3000,1,15,0,0,0,176,1,0,3,48,0,2015,0,1,0,0
1385,1844,0,0.0,2,1,0,0,1,0,1,0,1,0,13,16500.0,8,0,0,0,1,0,0,750,0,1,0,0,0,0,16500.0,3000,0,16,0,0,0,113,0,0,3,49,0,2017,1,1,0,0
1386,3626,1,23000.0,2,1,1,0,1,2,3,1,1,0,11,53000.0,7,2,0,0,0,0,0,750,0,0,3,0,0,1,30000.0,3000,0,13,0,0,0,82,1,0,3,25,0,2015,0,1,0,0
1387,3663,0,0.0,2,1,0,0,1,0,1,0,0,0,4,3000.0,6,0,0,0,0,0,0,750,0,1,1,1,0,0,3000.0,3000,0,5,0,0,0,72,0,0,3,42,0,2009,1,1,1,0
1388,357,1,11500.0,2,1,0,0,0,2,0,1,1,0,25,24500.0,11,1,0,1,0,0,0,750,0,1,1,0,0,0,13000.0,3000,0,5,0,0,0,10,1,0,3,46,0,2018,0,1,0,0
1389,2208,0,0.0,2,1,1,0,1,0,1,0,0,0,29,13500.0,1,0,0,0,1,0,0,750,0,1,1,1,0,0,13500.0,3000,0,14,0,0,1,178,0,0,1,43,0,2011,1,1,0,0
1390,2225,1,0.0,2,1,2,0,1,0,2,0,1,0,16,4500.0,10,0,0,0,1,0,0,750,0,0,1,0,0,1,4500.0,3000,0,8,0,0,0,63,0,0,3,69,0,2018,0,1,0,0
1391,760,1,0.0,1,0,1,0,1,0,3,0,0,0,7,17000.0,2,1,0,0,0,0,1,750,0,0,0,0,1,0,17000.0,3000,0,5,1,0,0,173,0,0,1,60,0,2019,0,1,0,1
1392,4100,1,0.0,3,1,2,0,1,0,5,1,1,0,13,14000.0,4,0,0,0,0,0,0,750,1,0,1,0,0,0,14000.0,3000,0,8,0,0,1,127,1,0,0,46,0,2013,0,1,0,0
1393,4208,0,0.0,1,1,0,0,1,0,0,0,1,0,15,16000.0,4,0,0,0,0,0,0,750,0,1,0,0,0,0,16000.0,3000,0,16,0,0,0,127,0,0,3,49,0,2019,1,1,1,0
1394,4280,1,0.0,3,1,1,0,1,0,3,0,1,0,8,6000.0,8,0,0,0,0,0,0,750,0,1,1,0,0,0,6000.0,2450,0,15,0,0,0,202,1,0,3,54,0,2010,0,1,1,0
1395,2908,0,0.0,2,1,1,0,1,0,5,0,1,0,24,9000.0,8,0,0,0,0,0,0,750,1,0,0,0,0,0,9000.0,2650,0,4,0,0,0,56,0,0,3,48,0,2019,1,1,1,0
1396,2969,0,9000.0,2,1,1,0,1,1,1,1,1,1,25,32500.0,6,2,0,0,0,0,0,750,0,1,2,0,0,0,23500.0,3000,0,16,0,0,0,19,0,0,3,26,0,2012,0,2,0,0
1397,1351,0,50000.0,2,1,1,0,0,2,3,0,1,1,12,74500.0,12,2,1,1,0,0,0,750,0,0,2,0,0,0,24500.0,3000,0,4,0,0,0,48,0,0,1,23,0,2012,0,1,1,0
1398,4849,1,0.0,2,1,0,0,1,0,4,1,1,0,3,12500.0,5,0,0,0,0,0,0,750,1,0,0,0,0,0,12500.0,2850,0,4,0,0,0,105,0,0,1,61,0,2015,0,1,0,0
1399,4947,1,0.0,1,0,1,0,1,0,1,0,0,0,24,6500.0,12,0,1,0,0,0,0,750,0,0,0,0,1,0,6500.0,3000,0,11,1,0,0,125,0,0,1,39,1,2018,0,1,0,0
1400,1636,1,0.0,2,1,1,0,1,0,5,1,1,0,27,16500.0,7,1,0,0,0,0,0,750,0,0,0,0,0,0,16500.0,3000,0,10,0,0,0,6,0,0,1,26,0,2015,0,1,0,1
1401,3271,1,0.0,2,1,2,0,1,0,4,0,1,0,19,12500.0,7,0,0,0,1,0,0,750,0,0,2,0,0,1,12500.0,3000,0,10,0,0,0,140,1,0,3,64,0,2015,0,1,0,0
1402,3323,1,0.0,3,1,0,0,1,0,1,0,0,0,24,25500.0,9,2,0,0,0,0,0,750,0,1,2,0,0,0,25500.0,3000,0,11,0,1,0,179,1,0,4,56,0,2014,0,1,1,0
1403,3341,1,19000.0,3,1,1,0,1,3,4,1,1,0,6,56500.0,12,2,1,0,0,0,0,750,0,0,2,0,0,0,37500.0,2900,0,5,0,0,0,126,1,0,3,57,0,2017,0,1,0,0
1404,29,1,50000.0,2,1,1,0,0,2,5,0,1,0,23,59000.0,2,1,0,1,0,0,0,750,0,0,0,0,0,0,9000.0,2300,0,19,0,0,0,47,0,0,3,60,0,2008,0,2,1,1
1405,74,1,25000.0,2,1,1,0,1,1,2,1,1,0,17,35000.0,7,1,0,0,0,0,0,750,0,0,0,0,0,1,10000.0,3000,0,4,0,0,0,53,0,0,4,34,0,2012,0,1,0,0
1406,93,1,30000.0,3,1,2,0,1,1,0,0,1,0,16,66000.0,9,2,0,0,1,0,0,750,0,0,1,0,0,0,36000.0,3000,0,17,0,0,0,76,1,0,3,47,0,2017,0,1,0,1
1407,1792,0,0.0,1,0,2,0,0,0,0,0,0,0,30,13000.0,12,0,0,1,0,0,0,750,0,0,0,0,1,0,13000.0,3000,0,7,1,0,0,12,0,0,0,27,1,2017,1,4,0,1
1408,3607,1,0.0,1,1,3,0,0,0,3,1,1,0,7,12500.0,2,0,0,1,0,0,0,750,0,1,0,0,0,0,12500.0,3000,0,12,0,0,0,131,0,0,3,65,0,2016,0,1,0,0
1409,1946,1,0.0,2,1,0,0,1,0,1,1,1,0,12,16000.0,11,1,0,0,0,0,0,750,0,1,2,0,0,0,16000.0,3000,0,13,0,0,1,82,0,0,3,35,0,2014,0,1,0,0
1410,291,1,0.0,1,1,3,0,1,0,5,1,1,0,2,16000.0,3,1,0,0,0,0,0,750,0,1,0,0,0,0,16000.0,2950,0,15,0,0,0,103,0,0,1,30,0,2017,0,1,0,0
1411,3636,1,55000.0,4,1,3,0,1,2,0,1,1,0,9,76500.0,12,2,0,0,0,0,0,750,1,0,3,0,0,0,21500.0,2600,0,13,0,0,0,222,1,0,3,56,0,2014,0,1,0,0
1412,1976,1,0.0,3,1,2,0,1,0,3,0,1,0,5,8500.0,9,1,0,0,0,0,0,750,0,1,0,0,0,0,8500.0,3000,0,10,0,0,0,9,1,0,3,22,0,2013,0,5,1,0
1413,2055,0,16000.0,2,1,1,0,0,1,3,1,1,0,14,31500.0,2,1,0,1,0,0,0,850,0,1,0,0,0,0,15500.0,2900,0,9,0,0,0,159,0,1,1,75,0,2018,0,1,0,0
1414,409,1,0.0,3,1,1,0,0,0,1,1,1,0,27,25500.0,8,1,0,1,0,0,0,750,0,1,3,0,0,0,25500.0,2900,0,18,0,0,0,82,1,0,3,38,0,2015,0,1,0,0
1415,712,0,0.0,2,1,2,0,1,0,4,0,1,0,12,14000.0,4,0,1,0,0,0,0,800,0,0,3,0,0,0,14000.0,2600,0,15,0,0,0,35,0,0,1,43,0,2018,1,1,1,0
1416,732,1,6000.0,3,1,0,0,1,1,2,1,1,0,6,49500.0,2,2,0,0,0,0,0,750,0,1,2,0,0,0,43500.0,2900,0,19,0,0,0,40,1,0,4,33,0,2019,0,3,0,0
1417,2463,1,0.0,2,1,0,0,0,0,2,1,1,0,3,11000.0,7,0,0,1,0,0,0,750,0,1,0,0,0,0,11000.0,2500,0,9,0,0,0,82,1,0,3,50,0,2016,0,1,0,0
1418,2554,1,17500.0,2,1,1,0,1,1,4,0,1,0,25,51500.0,1,2,0,0,1,0,0,750,0,0,1,0,0,0,34000.0,3000,0,5,0,0,0,21,1,0,1,21,0,2017,0,3,0,1
1419,4295,1,0.0,1,0,3,0,1,0,0,0,0,0,30,13500.0,9,0,0,0,0,0,0,750,0,1,0,0,1,0,13500.0,3000,0,14,1,0,1,54,0,0,3,44,1,2010,0,1,0,0
1420,4304,1,0.0,2,1,2,0,1,0,5,0,1,0,28,2000.0,9,0,0,0,1,0,0,750,0,1,0,0,0,0,2000.0,2850,0,9,0,0,0,117,1,0,4,44,0,2009,0,1,0,0
1421,1005,1,0.0,1,0,1,0,0,0,6,0,0,0,5,11000.0,5,0,0,1,0,0,0,750,0,1,0,0,1,0,11000.0,3000,0,6,1,0,0,89,0,0,2,72,1,2016,0,1,0,0
1422,4361,0,0.0,1,1,2,0,1,0,2,1,1,0,5,8500.0,6,0,0,0,0,0,0,750,0,0,0,0,0,0,8500.0,3000,0,13,0,0,0,123,0,0,2,54,0,2013,1,1,0,1
1423,2818,0,0.0,2,1,2,0,1,0,1,0,1,0,19,30000.0,2,2,0,0,0,0,0,750,0,0,2,0,0,1,30000.0,3000,0,17,0,0,0,58,0,1,3,25,0,2015,0,1,1,0
1424,2827,0,0.0,2,1,0,0,1,0,3,1,1,0,11,3000.0,7,0,0,0,0,0,0,750,0,1,1,0,0,0,3000.0,3000,0,16,0,0,0,154,0,0,3,53,0,2008,1,1,0,0
1425,1283,1,0.0,1,0,2,0,0,0,2,0,0,0,11,5500.0,12,0,0,1,0,0,0,750,0,1,0,0,1,0,5500.0,2800,0,15,1,0,0,22,0,0,1,21,1,2015,0,3,0,0
1426,4683,1,0.0,3,1,1,0,1,0,0,0,1,0,25,12000.0,11,1,0,0,1,0,0,750,0,1,1,0,0,0,12000.0,2650,0,3,0,0,0,233,1,0,4,54,0,2017,0,1,0,0
1427,3058,1,0.0,1,0,1,0,1,0,6,0,0,0,10,7500.0,11,0,0,0,0,1,0,750,0,0,0,0,1,0,7500.0,2750,0,7,1,0,0,24,0,0,1,51,1,2016,0,4,0,0
1428,3234,1,15000.0,3,1,3,0,1,3,5,1,1,0,19,37500.0,1,2,1,0,0,0,0,750,0,0,1,0,0,0,22500.0,3000,0,9,0,0,0,2,1,0,3,20,0,2015,0,5,0,0
1429,4933,1,13000.0,3,1,2,0,0,3,2,0,0,0,14,37500.0,8,2,0,1,0,0,0,750,0,1,1,1,0,0,24500.0,3000,0,15,0,0,0,74,1,0,4,58,0,2011,0,1,1,0
1430,3258,1,6500.0,4,1,2,0,0,4,3,0,1,0,3,47000.0,10,2,0,1,0,0,0,750,1,0,2,0,0,0,40500.0,2950,0,7,0,0,0,219,1,0,2,68,0,2020,0,1,1,0
1431,81,1,0.0,1,0,1,0,1,0,1,0,0,0,31,15500.0,12,0,1,0,0,0,0,750,0,0,0,0,1,0,15500.0,3000,0,3,1,0,0,23,0,0,1,30,1,2019,0,3,0,0
1432,1794,1,25000.0,3,1,1,0,1,1,5,1,1,0,1,41500.0,6,1,0,0,0,0,0,750,0,0,1,0,0,0,16500.0,3000,0,11,0,0,0,2,1,0,1,20,0,2018,0,4,0,1
1433,1847,1,0.0,1,1,2,0,1,0,3,1,1,0,18,23000.0,4,1,0,0,0,0,0,750,0,0,0,0,0,0,23000.0,3000,0,7,0,0,0,32,0,0,2,24,0,2018,0,3,0,1
1434,3526,1,0.0,5,1,0,0,1,0,0,1,0,0,26,23000.0,8,1,0,0,0,0,0,750,0,1,4,1,0,0,23000.0,3000,0,20,0,0,0,276,1,0,4,64,0,2019,0,1,0,0
1435,201,1,16500.0,3,1,0,0,1,4,1,1,0,0,12,51000.0,11,2,0,0,0,0,0,750,0,1,0,0,0,0,34500.0,3000,0,17,0,1,0,48,1,0,1,29,0,2016,0,1,0,0
1436,1922,0,0.0,2,1,0,0,1,0,3,0,0,0,10,11000.0,1,0,0,0,1,0,0,750,0,1,3,1,0,0,11000.0,3000,0,15,0,0,0,134,0,0,2,36,0,2018,1,1,0,0
1437,250,1,0.0,2,1,3,0,1,0,0,1,0,0,4,18000.0,2,1,0,0,0,0,0,750,0,0,2,0,0,0,18000.0,2650,0,16,0,1,0,50,1,0,3,34,0,2018,0,1,0,1
1438,2004,1,0.0,2,1,1,0,0,0,3,1,1,0,5,15500.0,9,1,0,1,0,0,0,750,0,1,2,0,0,0,15500.0,3000,0,5,0,0,0,221,1,0,3,65,0,2013,0,1,0,0
1439,3720,1,0.0,2,1,3,0,1,0,3,0,0,0,7,18500.0,2,0,0,0,0,1,0,900,0,0,0,0,0,0,18500.0,3000,1,14,0,0,0,144,1,0,1,54,0,2019,0,1,1,0
1440,2057,1,9000.0,3,1,3,0,1,1,6,0,0,0,30,36000.0,6,2,1,0,1,0,0,750,0,0,2,1,0,0,27000.0,3000,0,23,0,0,0,20,1,0,4,26,0,2015,0,3,0,0
1441,3739,0,0.0,1,1,2,0,1,0,0,1,1,0,14,13000.0,1,0,0,0,0,0,0,750,0,1,0,0,0,0,13000.0,2850,0,18,0,0,0,73,0,0,2,31,0,2020,1,1,0,0
1442,2097,1,17500.0,3,1,2,0,0,1,5,0,0,0,9,49500.0,11,2,0,1,1,1,0,750,0,0,1,0,0,0,32000.0,3000,1,9,0,0,0,40,1,0,3,49,0,2012,0,3,0,0
1443,2134,0,0.0,2,1,3,0,0,0,0,0,1,0,30,8500.0,12,0,0,1,0,0,0,750,0,1,0,0,0,0,8500.0,3000,0,9,0,0,0,38,0,0,3,55,0,2019,1,2,1,0
1444,2192,0,0.0,2,1,0,0,1,0,6,0,0,0,10,35000.0,11,2,0,0,1,0,0,750,0,1,2,0,0,0,35000.0,3000,1,2,0,0,1,116,0,1,3,45,0,2018,0,1,0,0
1445,3872,0,0.0,2,1,0,0,1,0,0,0,1,0,18,14500.0,2,0,0,0,1,0,0,750,0,1,0,0,0,0,14500.0,3000,0,1,0,0,0,213,0,0,4,60,0,2018,1,1,0,0
1446,2223,0,0.0,2,1,0,0,1,0,1,1,1,0,26,13500.0,2,0,0,0,0,0,0,750,0,1,0,0,0,0,13500.0,3000,0,10,0,0,0,114,0,0,2,32,0,2015,1,1,0,0
1447,568,1,0.0,1,0,0,0,1,0,6,0,0,0,17,10000.0,3,1,0,0,0,0,1,750,1,0,0,0,1,0,10000.0,2500,0,5,1,0,0,82,0,0,3,33,0,2013,0,1,0,0
1448,3954,1,5500.0,3,1,0,0,1,3,0,1,1,0,29,44000.0,4,2,0,0,0,0,0,750,0,1,3,0,0,0,38500.0,2650,0,13,0,0,0,55,1,0,3,74,0,2019,0,2,0,0
1449,619,1,0.0,2,1,3,0,1,0,4,1,1,0,1,20500.0,2,1,0,0,0,0,0,750,0,1,1,0,0,0,20500.0,2950,0,4,0,0,0,126,1,0,3,40,0,2017,0,1,0,0
1450,4034,1,0.0,1,0,0,0,1,0,0,0,0,0,29,12500.0,7,1,0,0,0,0,1,750,0,1,0,0,1,0,12500.0,3000,0,10,1,0,0,109,0,0,1,46,0,2011,0,1,0,0
1451,2421,1,0.0,3,1,2,0,1,0,1,0,1,0,8,14000.0,1,0,0,0,0,0,0,750,0,1,0,0,0,0,14000.0,3000,0,12,0,0,0,53,1,0,4,26,0,2016,0,1,1,0
1452,925,1,0.0,1,0,1,0,1,0,0,0,0,0,23,7500.0,9,0,0,0,0,0,0,750,0,1,0,0,1,0,7500.0,3000,0,20,1,0,0,68,0,0,1,38,1,2012,0,1,0,0
1453,1060,1,44000.0,3,1,3,0,0,1,0,1,0,0,18,78000.0,3,2,0,1,0,0,0,750,0,0,2,1,0,0,34000.0,3000,0,8,0,0,0,6,1,0,4,49,0,2017,0,3,0,1
1454,4607,1,11500.0,3,1,0,0,0,1,0,1,1,0,21,31500.0,1,1,0,1,0,0,0,750,0,1,0,0,0,0,20000.0,3000,0,19,0,0,0,166,1,0,3,57,0,2018,0,1,0,0
1455,2939,1,5500.0,3,1,1,0,1,1,6,1,1,0,14,27000.0,7,2,1,0,0,0,0,750,0,0,3,0,0,0,21500.0,3000,0,19,0,0,0,14,1,0,1,19,0,2008,0,5,0,0
1456,2946,1,0.0,3,1,0,0,1,0,0,0,1,0,1,26000.0,7,1,0,0,1,0,0,750,0,1,3,0,0,0,26000.0,2700,0,16,0,0,0,70,1,0,1,47,0,2019,0,1,0,0
1457,3039,1,0.0,2,1,2,0,1,0,3,1,0,0,1,20000.0,8,1,0,0,0,0,0,750,0,0,2,0,0,0,20000.0,3000,1,17,0,0,0,129,1,0,1,50,0,2016,0,1,0,1
1458,3175,1,0.0,1,0,0,0,1,0,2,0,0,0,29,11000.0,5,0,0,0,0,0,0,750,0,1,0,0,1,0,11000.0,3000,0,13,1,0,0,253,0,0,3,47,1,2016,0,1,0,0
1459,1541,1,15000.0,3,1,0,0,0,1,4,0,1,0,13,44000.0,9,2,0,1,1,0,0,750,0,1,0,0,0,0,29000.0,2850,0,13,0,0,0,19,1,0,3,30,0,2015,0,1,0,0
